date_time,id_site,Tpic,Dir,Etal,Tz,Hm0,Ts1,Ts2,Tc,Tav,Tint,Tp,EPS2,EPS4,Qp,S2,Tref,Tw,Batt,timestamp
2019-01-03 15:55:00,8,4.1700000000,77.2000000000,32.7000000000,4.0000000000,0.7500000000,5.5000000000,4.2400000000,3.1800000000,4.5800000000,4.6700000000,7.1300000000,0.3625390000,0.6027060000,2.1956030000,0.0300480000,24.8500000000,14.3000000000,7.0000000000,2019-01-03 16:00:00
2019-01-03 16:25:00,8,4.1700000000,71.6000000000,31.8000000000,3.8800000000,0.7600000000,5.3100000000,4.1400000000,3.1000000000,4.4600000000,4.5500000000,6.8100000000,0.3634180000,0.6019970000,2.1632230000,0.0323030000,24.8500000000,14.3000000000,7.0000000000,2019-01-03 16:30:00
2019-01-03 16:55:00,8,3.8500000000,68.7000000000,45.2000000000,3.7700000000,0.6900000000,5.5000000000,4.0700000000,2.9200000000,4.4700000000,4.1200000000,7.4400000000,0.4054450000,0.6339230000,1.6349920000,0.0310610000,24.8500000000,14.2500000000,7.0000000000,2019-01-03 17:00:00
2019-01-03 17:25:00,8,3.8500000000,68.7000000000,34.5000000000,3.7400000000,0.7200000000,5.4500000000,3.9900000000,2.9100000000,4.3900000000,4.3200000000,7.4500000000,0.3954000000,0.6195590000,1.9743400000,0.0330260000,24.8500000000,14.2500000000,7.0000000000,2019-01-03 17:30:00
2019-01-03 17:55:00,8,3.8500000000,60.3000000000,25.5000000000,3.6700000000,0.7400000000,5.3100000000,3.9100000000,2.9100000000,4.2900000000,4.1700000000,7.2200000000,0.3841810000,0.6031820000,1.9912780000,0.0352240000,24.8500000000,14.1500000000,7.0000000000,2019-01-03 18:00:00
2019-01-03 18:25:00,8,3.8500000000,65.9000000000,33.1000000000,3.6000000000,0.7300000000,5.2700000000,3.8600000000,2.9000000000,4.2300000000,3.9800000000,7.2200000000,0.3782860000,0.5958420000,1.8611110000,0.0360350000,24.8500000000,14.0000000000,7.0000000000,2019-01-03 18:30:00
2019-01-03 18:55:00,8,3.7000000000,56.1000000000,31.8000000000,3.5400000000,0.6700000000,5.2200000000,3.7700000000,2.7600000000,4.1600000000,3.9200000000,7.2300000000,0.3964950000,0.6157610000,1.7750430000,0.0342760000,24.8500000000,13.7500000000,7.0000000000,2019-01-03 19:00:00
2019-01-03 19:25:00,8,4.0000000000,82.8000000000,36.3000000000,3.5400000000,0.7200000000,5.2500000000,3.7800000000,2.8100000000,4.1700000000,3.9500000000,7.2800000000,0.3873470000,0.6027270000,1.8227570000,0.0368340000,24.8500000000,13.7000000000,7.0000000000,2019-01-03 19:30:00
2019-01-03 19:55:00,8,3.8500000000,65.9000000000,32.7000000000,3.6000000000,0.7500000000,5.1300000000,3.8400000000,2.9100000000,4.1900000000,4.1500000000,6.8600000000,0.3671520000,0.5916190000,2.0502660000,0.0370220000,24.8500000000,13.7500000000,7.0000000000,2019-01-03 20:00:00
2019-01-03 20:25:00,8,4.0000000000,75.8000000000,44.3000000000,3.6700000000,0.8000000000,4.9600000000,3.8700000000,3.0100000000,4.1600000000,4.5900000000,6.3400000000,0.3379790000,0.5698310000,2.5632740000,0.0380800000,24.8500000000,13.7500000000,7.0000000000,2019-01-03 20:30:00
2019-01-03 20:55:00,8,4.0000000000,65.9000000000,44.3000000000,3.6700000000,0.8400000000,4.9300000000,3.8500000000,3.0600000000,4.1200000000,4.7800000000,6.3000000000,0.3186400000,0.5506900000,2.7946260000,0.0399840000,24.8500000000,13.6000000000,7.0000000000,2019-01-03 21:00:00
2019-01-03 21:25:00,8,4.0000000000,60.3000000000,30.4000000000,3.7400000000,0.9100000000,4.8200000000,3.9100000000,3.1300000000,4.1500000000,4.9500000000,5.9500000000,0.3062010000,0.5478750000,2.9006910000,0.0417410000,24.8500000000,13.5500000000,7.0000000000,2019-01-03 21:30:00
2019-01-03 21:55:00,8,4.1700000000,60.3000000000,36.3000000000,3.7000000000,0.8300000000,4.8600000000,3.8900000000,3.0200000000,4.1500000000,4.5800000000,6.0600000000,0.3308830000,0.5749930000,2.4196470000,0.0387870000,24.8500000000,13.4000000000,7.0000000000,2019-01-03 22:00:00
2019-01-03 22:25:00,8,4.1700000000,65.9000000000,37.6000000000,3.7700000000,0.8400000000,4.8400000000,3.9600000000,3.1300000000,4.1900000000,4.6700000000,5.9300000000,0.3127290000,0.5599570000,2.4739950000,0.0378130000,24.8500000000,13.2500000000,7.0000000000,2019-01-03 22:30:00
2019-01-03 22:55:00,8,4.1700000000,67.3000000000,35.8000000000,3.7700000000,0.8600000000,4.7200000000,3.9700000000,3.0700000000,4.1800000000,4.9100000000,5.6100000000,0.3177030000,0.5833640000,2.6233350000,0.0387140000,24.8500000000,13.2000000000,7.0000000000,2019-01-03 23:00:00
2019-01-03 23:25:00,8,4.3500000000,71.6000000000,35.4000000000,3.7000000000,0.8100000000,4.9900000000,3.9200000000,2.9500000000,4.2100000000,4.4500000000,6.3600000000,0.3546190000,0.6012240000,2.0591340000,0.0378520000,24.8500000000,13.2000000000,7.0000000000,2019-01-03 23:30:00
2019-01-03 23:55:00,8,4.7600000000,74.4000000000,21.5000000000,3.9200000000,0.9300000000,4.9100000000,4.1300000000,3.0400000000,4.3600000000,5.6600000000,5.8400000000,0.3463380000,0.6268160000,2.9461310000,0.0387650000,24.8500000000,13.1500000000,7.0000000000,2019-01-04 00:00:00
2019-01-04 00:25:00,8,4.5500000000,67.3000000000,16.1000000000,3.9200000000,0.9200000000,4.8500000000,4.1300000000,3.0800000000,4.3400000000,6.2700000000,5.7100000000,0.3336810000,0.6153630000,3.6831740000,0.0383480000,24.8500000000,13.1500000000,7.0000000000,2019-01-04 00:30:00
